Longitude,Latitude,llsgrd,SILO_Jan,SILO_Feb,SILO_Mar,SILO_Apr,SILO_May,SILO_June,SILO_July,SILO_Aug,SILO_Sep,SILO_Oct,SILO_Nov,SILO_Dec
152.1844638,-29.984885,6,291.3,200.7,153.2,75.3,63.3,37.3,59.5,40.4,67.6,118.7,181.1,276.3
152.1863922,-32.3180013,3,239.2,358.3,145.4,61.4,41.1,27,30.6,36.7,47.2,74.2,135.1,181.7
152.1902491,-32.1202941,3,334,272.5,156.3,73.7,54.6,54.9,61,71.4,86.9,143.4,191.3,190.8
152.1902491,-29.1093246,6,344.7,290.6,154,104,79.7,32.5,43.8,36.8,45.1,148.3,183.2,255.5
152.1937202,-29.2979024,6,305.3,244.1,150.7,89.2,72.7,33.3,42.1,33.9,41.9,133.1,169.5,226.4
152.195263,-31.2056486,4,253.1,240.2,84,50.7,38.9,38,45.9,38,54.1,90.3,139.4,170.7
152.1971914,-30.9126539,6,281.6,256.3,128.6,57,48,66.6,60,54,79.1,136.8,196.7,183.3
152.2006626,-32.5858903,3,295.4,338.9,268,121.1,110.6,72,108.3,111.6,95.7,119.2,216,244.8
152.2006626,-32.5953049,3,295.4,338.9,268,121.1,110.6,72,108.3,111.6,95.7,119.2,216,244.8
152.2022053,-30.488425,6,341,237.5,182.6,83.9,62.1,45.9,56.7,57.1,69.6,131,214.3,268.1
152.2052908,-32.5376759,3,260.2,321.2,207.4,99,90.2,53,80.2,81.7,79.3,107.3,187.4,209.9
152.2068336,-28.5122088,6,296.5,329.9,147.6,108.7,107.4,37.9,41.7,32.8,38.9,120,201.8,299.8
152.2110761,-30.8490339,6,290.1,280.5,131.8,58.1,49.5,70.3,60.7,59.4,83,148.9,203.8,190.1
152.2168614,-30.1534925,6,298.9,211.3,166.5,77.5,67.6,38.7,59,46.6,79.9,125.6,208.3,279.6
152.2168614,-31.4093469,4,282.5,209.7,100.9,51.6,48.9,43.8,57.1,42.3,66.4,96.1,177.6,175
152.2238037,-29.8422392,4,349.9,250.4,166,77.5,67.1,37.4,53.6,41,58,138.9,192.5,290.9
152.2241894,-31.4960756,4,287,191.2,105.4,51.6,49.8,43.9,52.9,42.1,73.1,100.3,181.3,175.1
152.2265035,-30.3934229,6,333.2,228.8,176.9,85.9,63.7,47.9,61.1,51,71.5,123.2,235.2,279.5
152.2265035,-31.1400315,6,247.3,201.9,91.7,52.6,40.6,44.4,51.1,39.9,59.3,88.4,163.7,176.1
152.2276606,-32.2332696,3,284.9,294.4,159.9,64.2,51.4,34.6,50.8,44.6,60.7,93.2,181.3,176.6
152.2288177,-28.8631177,6,286.8,261.2,170.7,111.8,102.6,35.6,41.9,42.1,40.8,146.2,155,264
152.2311318,-28.9218878,6,299.3,279.3,173.8,111.1,96.6,35.1,43.4,43.6,42.7,156.5,159.8,270.6
152.2353743,-31.5859426,3,277.2,182.5,103.5,54.5,46.6,37.2,50.9,38,73.9,97.4,165.2,171.8
152.2353743,-29.0465604,6,339.5,292.9,152.8,104.9,80.7,31.1,42.5,36.1,44.7,151.7,177,255.9
152.2380741,-30.546054,6,311.5,250.1,166.5,75.7,55,43.1,51.5,53.1,64.9,125,194.8,242.3
152.2415453,-31.262707,4,261.4,221.8,89.6,52.7,41.4,40.8,52,38.3,57.9,84.6,155.7,173.9
152.2504161,-30.7100968,6,311.7,266.1,163.8,69,61.8,72.4,65.2,63.5,89.2,158.7,206.1,214.2
152.2546586,-32.2352667,3,284.9,294.4,159.9,64.2,51.4,34.6,50.8,44.6,60.7,93.2,181.3,176.6
152.2562014,-29.6433908,6,376.3,267.7,167.1,71.3,69.6,35.5,46.3,38.1,50.3,150.9,190.2,272.5
152.2643008,-31.2210544,4,253.5,217.2,87.9,52.2,40.2,41.5,50.6,38.6,57.7,85,155,173.2
152.2658435,-29.9161297,6,299.3,206.3,146.7,78.1,62.9,39.1,63.3,37.6,58.5,119.2,178.4,279.7
152.2754857,-29.202615,6,302.2,264.2,148,91.2,73.2,32.7,43.3,35.6,43.3,140.2,184.4,238.7
152.2820423,-30.7834168,6,292.1,279.4,144.8,59.6,52.2,66,54.2,52.4,80.4,136.2,191.6,188.8
152.2905274,-32.2429695,3,320.8,318.9,199.8,76.5,60.9,39.9,52.6,52.7,69.4,106.2,202.2,193.2
152.3001696,-29.136142,6,318,277.9,149.2,96.4,76,32,43.7,35.8,44.2,143.2,187,243.5
152.302098,-31.0761261,6,253.6,179.7,109.4,54.5,41.1,43.3,49.5,39.6,58.3,87.5,169.7,186.4
152.3051835,-29.3361315,6,272.2,234,146.6,77.6,66.6,35.2,45.2,38.1,43.4,141,178,238.6
152.3063405,-32.5519405,3,277.5,392.5,226.4,103,83.3,36.7,65.7,46.9,78,87.5,171.2,212.3
152.3105831,-32.1060295,3,285.6,249.2,145.6,61.7,47.5,40.5,47.7,47.2,62.4,105.5,176.3,170.2
152.3171397,-30.9106569,4,282,247.9,140.3,58.3,47,57,53,43.8,70.9,119.7,183.8,181
152.3206109,-32.1670819,3,274.5,250.3,147.9,59.8,46,33.6,44.8,40.7,57.1,89.4,179.1,175.3
152.3225393,-28.3963804,6,275.9,321.7,132.6,117.5,103.9,41.2,39.5,28.1,36.4,113.3,207.5,294.5
152.3248535,-29.9751851,4,282.4,204.7,136.7,77.6,60,35.5,59.5,36.7,61.5,114.4,174.1,264.1
152.3375811,-30.996815,4,268.8,212.6,127,55.7,43.5,42.5,46.6,39.5,58.5,92.7,166.6,189.5
152.3402809,-30.9771299,4,268.8,212.6,127,55.7,43.5,42.5,46.6,39.5,58.5,92.7,166.6,189.5
152.3476089,-29.7227019,4,350.7,254.4,158.2,67.2,72.4,35.7,52.2,43.1,54,166.3,193.8,286.5
152.3526228,-28.4511564,6,277.4,328.8,141,131.5,107.4,43.3,39.3,28.6,37,124,217.8,315.7
152.3553226,-30.7243614,6,304.3,253.8,178.7,72.5,63.4,63.1,63.2,54.8,74.9,142.2,192.1,205.4
152.3707501,-31.6752389,3,269.9,187.1,105.9,62.5,43.1,29.6,48.2,30.2,70.1,93,153.6,174.1
152.3715215,-31.8033349,3,255.8,186.5,94,61,42.3,32.5,48.9,40.2,68.5,93.4,141.1,177.4
152.3765354,-30.9340508,4,296.8,256.5,166.5,67.1,54.9,44.7,49.9,43.1,60.7,98.1,171.6,210.7
152.3784638,-29.847945,4,298.9,225.1,138.4,74.3,65.3,35.3,56.4,39.1,53.2,140.2,177.2,279.1
152.3873346,-30.438499,6,315.4,276.1,193.7,84.2,59.4,50.8,63.9,45,66.8,125.3,223.2,261.7
152.396591,-30.2619034,4,314.8,275.8,158.1,84.2,59.5,32.9,53.5,41.5,71.3,134.9,229,260
152.3969767,-31.5323077,4,266.9,188.9,103.2,59.5,42.4,31.9,44.4,31.1,64,88.1,158.2,171.2
152.3996765,-29.2833525,4,274.7,240.6,142.4,79.2,64.1,33.9,43.9,36.6,42.1,142.4,183.4,244.7
152.4043048,-30.3628967,4,304.7,295.3,164.9,79.8,53.1,40.9,57.8,39.3,65.5,114.6,253.8,251.1
152.408933,-28.6611312,4,272.3,273.4,151.1,128,109.7,38.6,39.3,27.8,38.4,132.3,191.7,281.6
152.4116328,-31.8170289,3,259.7,186.4,102.9,63.1,40.7,31.1,45.3,34.2,64.6,89.4,142.4,176
152.4143326,-28.4776885,6,272.6,323.7,139.2,132,106.8,41.6,37.9,26.8,36,130.2,217.9,312.7
152.4158753,-32.2957485,3,335,571,279.5,88,56.3,39.2,27.2,42.3,49.9,83.3,175.9,230.2
152.4174181,-30.9988121,4,284.4,228.1,145.4,61.5,48,39.5,46.6,39.9,57,88.2,164.5,204.7
152.4220463,-30.143222,4,314.1,255.8,150.6,89.1,63.6,30.9,54.2,43.4,75.2,138.9,206.4,265.5
152.4274459,-31.427035,4,271.5,204.5,106,61.6,42.9,32.7,43,32.4,60,84.5,162.2,190.7
152.4278316,-29.7906013,4,315.3,248.5,148.3,77.5,72.7,37,57.8,44,56.3,165.2,191.8,300.8
152.42976,-31.2193426,4,275.1,204.2,96.1,56.2,38.2,28.6,40.3,32.8,55,68.4,147.2,200.1
152.4305314,-28.5230499,6,265.6,328.7,138.5,134.1,104.8,41,36.6,26,34.9,133.1,224.2,316.2
152.434774,-30.6889852,4,309.1,305.3,212,87.5,66.2,62.4,68.8,55.7,68.9,134.6,195,210.7
152.4390165,-32.1228617,3,317.7,257.9,204.5,78.6,54.5,35.2,41.7,36.7,64.7,87.7,223.7,204.9
152.4463445,-32.2090198,3,316.5,310.8,251.3,87.7,64.6,36.8,41.4,36.7,61.7,81.9,203.3,218.3
152.4467302,-32.1850553,3,316.5,310.8,251.3,87.7,64.6,36.8,41.4,36.7,61.7,81.9,203.3,218.3
152.4563724,-29.1555418,4,294.5,273,141.2,96.5,68.8,34.4,47.2,36.5,45.6,138.6,204.8,261.2
152.4590722,-30.0810284,4,307,243.5,142.2,87.1,59.5,27.7,50.1,39.7,64.2,134.8,190.9,262.7
152.4644718,-31.2495835,4,275.1,210.7,95.3,57.1,38.3,28.8,39.9,32.3,56.2,69.2,145,196.6
152.4721855,-28.8708206,6,257,247.7,152.9,115.8,92.7,37,43.3,32.9,40.9,141.3,180.8,266.7
152.475271,-30.8972482,4,300.1,260.9,160,66.4,51.5,36.2,41.3,36.2,54,87.5,164.9,214.5
152.476428,-28.4540093,6,263.1,347.6,135,129.1,104.8,40,35,25.3,33.4,132.4,237.2,322.9
152.4872272,-28.6214756,4,259.5,304.9,146,136.1,102.1,38.9,37.4,24.8,35.6,138.2,212.8,304.9
152.4879986,-31.0724173,4,292.1,205.4,118.1,55.5,38.4,27,38.3,32.7,47.2,70.1,155,209.6
152.4914698,-32.2980308,3,292.3,339.3,240.4,107.9,76.4,40.8,41.5,34.2,61,80.1,184.1,241.3
152.4918555,-31.3890912,4,290.4,243.9,110,62.2,39.1,28.6,36.2,32.8,55.8,79,147.1,195.4
152.4922412,-31.3445857,4,277.3,217,103.5,59.9,39.4,28,37.8,31.4,54.6,74.4,149,196.4
152.494941,-28.2545904,MISSING,262.3,355.9,132.6,117.7,108.7,44.8,36.6,29.7,36.7,118.7,239.2,313.9
152.4964837,-28.4956619,6,263.8,335,136.4,130.5,103.9,39.2,35.5,24.7,33.6,136.5,228.4,319.9
152.4995692,-31.6278804,4,297.9,216.1,118.1,64,38.6,30.6,36.3,29.1,60.1,89.1,149.1,165.1
152.5072829,-28.7393011,4,253,269.6,156.2,130.9,96.6,38.7,41.7,27.5,40.1,137.8,195.8,279.2
152.50844,-29.9089974,4,310.3,250.5,153.4,81.1,68.6,30.9,46.8,39.4,51.1,153.8,180.4,295.1
152.5138396,-31.585372,4,304.7,227.8,126.1,68.7,44.3,34.9,40.4,31,63.8,93.8,160.9,176.8
152.515768,-30.5471952,4,287.1,278.8,179.8,77.4,52.6,40.9,47.5,36,52.4,111.2,179.4,231.1
152.5161537,-32.2261373,3,320.3,349.3,288.6,105.3,78.3,41,42.8,35.5,62.4,81.2,195.8,241.7
152.529267,-31.7576882,3,333.8,275.3,175.9,70.4,39.4,33.7,32.4,30.7,57,85.1,164.9,173.3
152.5304241,-30.1623365,4,321.4,271.6,158.1,96.4,52.2,25.3,50,38.3,61.5,145.7,220.7,263.2
152.5327382,-30.5360688,4,306.5,294.7,207.4,96.3,60.2,45.9,56.2,36.1,54.4,110.7,176.6,232.2
152.5331239,-31.7950614,3,350,276.4,185.6,76.3,42.9,34.6,35.6,31.3,59.1,89.4,179.6,193.3
152.535438,-32.1919023,3,308.2,375.6,235.8,113,73.2,45.3,33.1,33.5,52.8,90.6,186.5,252.3
152.5373664,-29.0548338,4,309.8,297.4,139.5,112.3,72.7,38.6,46.1,35.2,45.7,139.4,221.3,277.8
152.5439231,-30.3765907,4,282.5,289.4,168.7,78.3,53.1,33.8,46.9,34.1,50,118,199.8,237.2
152.5504797,-30.9206421,4,305.1,264.5,160.9,70.6,52,33.8,39.8,33.6,52.5,81,164.2,216.8
152.5508654,-29.733543,4,284.1,244,144.8,76.5,71.5,33.2,47.6,41.9,50.9,173.2,182,289.8
152.5554937,-31.2652746,4,281.4,222.4,98.5,56,36.2,23.4,33.8,29.3,48.1,64.3,135.9,188.2
152.5593505,-28.5139206,4,263.6,340.6,138.5,132.4,102.8,38.2,34.4,25,32.1,138.8,236.4,322.6
152.5616646,-30.3018442,4,298.3,282.1,162.1,76.2,52.9,27.2,46.6,36.2,56.2,138.6,218.9,250.7
152.5639787,-29.5429681,4,288.1,252.7,156.8,75.9,60.3,31.7,44,41.4,42.4,170.2,187.3,281.4
152.5655215,-30.6176622,4,296.4,288.5,194.7,87.6,56.1,42.8,50.8,35.6,51.1,105.8,169.5,226
152.5678356,-31.2310396,4,281.4,222.4,98.5,56,36.2,23.4,33.8,29.3,48.1,64.3,135.9,188.2
152.575935,-29.4784921,4,282.2,253.3,151.3,85.9,56.1,31,43.1,37,39.9,164.5,189.2,274.9
152.5794062,-31.3745413,4,323.6,331.1,138.7,74.1,39.7,27.9,30.5,33.1,49.2,75.7,143.3,202.7
152.5805632,-31.9391338,3,340.4,289.9,226.5,93.6,55.5,37.8,42.4,31.5,57.5,83.7,191.1,206.6
152.5817203,-30.4034081,4,279.8,279.3,171,78.6,53.2,29.5,43.1,32,45.1,114.1,187.7,235
152.5836487,-31.0339029,4,305,204.6,113.5,56.2,33.5,22.4,33.3,27.3,43.4,61.2,146.6,209
152.588277,-31.6524155,4,339.8,269.5,155.3,76.5,43.3,35.4,35.3,29.9,58.8,95.6,162.8,189.6
152.5925195,-31.5454311,4,311.8,254.6,147.9,74.2,42.9,32.5,34.8,30.4,56.7,88.3,157.9,193.8
152.5983048,-29.4699334,4,287,251.8,150.9,84.4,56.2,31.1,42.2,35.9,38.6,161.7,191.2,274.1
152.601776,-30.2059862,4,324.5,280.2,178.7,96.7,53.9,25.9,49.3,37.3,58.2,145,224.6,265.5
152.6048615,-31.6666801,4,339.8,269.5,155.3,76.5,43.3,35.4,35.3,29.9,58.8,95.6,162.8,189.6
152.6118038,-31.4609847,4,288.3,239.8,133.6,70.7,42.1,29.4,34.1,29.9,52.7,81,152.5,197.9
152.6121895,-29.9734734,4,301.1,250.7,163.4,93.6,65.5,27.1,44.3,37.4,48.4,145.3,179.7,302.8
152.6172034,-31.3540003,4,323.6,331.1,138.7,74.1,39.7,27.9,30.5,33.1,49.2,75.7,143.3,202.7
152.6183605,-28.9663934,4,284,277.7,139.8,114.7,74,38.6,44.4,29.7,41.9,145.3,208.2,281.8
152.6183605,-28.689375,4,247.1,301.6,152.7,135.6,91.1,37.4,39.4,22.8,37.6,139.8,213.2,295
152.6187462,-29.0565456,4,323,292.8,141.4,118.1,71.7,40.2,45.6,34.3,45.3,143.4,224.9,285.4
152.621446,-31.3959382,4,310.2,265.6,136,72.9,42.8,29.6,34.8,31.7,54.5,81.6,156.5,209.5
152.6295454,-30.6339239,4,295.8,299,210.5,101.2,59.7,39.4,48.1,32.1,43.6,90.2,162.2,231.9
152.6307024,-29.4696481,4,283.8,277,144.7,108.8,59.4,35.5,46.9,34.9,40.2,164.3,193.9,272.6
152.6322452,-31.7693852,3,341.1,280.4,192.2,81.8,43.3,34.6,33.3,25.8,53.3,86.2,167,189.2
152.6345593,-30.4607517,4,286.7,290.2,188.9,90.9,57.4,32.3,43.7,28.1,39.9,101.9,164.4,229.5
152.6391875,-31.5300254,4,320.1,277,170.7,83.5,46.8,35.3,35,29.8,56,91.3,164.4,205
152.6399589,-30.1537778,4,321,271.6,183.7,101.8,53.9,24.1,46,35.5,52.7,139.8,216.6,266.8
152.6434301,-29.8285451,4,272.1,235.6,151.2,106.5,62.1,28.1,46.7,33.2,46.1,142.7,181.4,267.7
152.6442014,-29.3769282,4,293.4,262.1,148.7,95.7,59.7,33.1,42.4,33.9,37.9,159.5,192.6,276.3
152.6465155,-28.5067883,4,283.1,358.8,151.3,136.8,107.4,35.6,35.6,27.6,29.6,145.3,252.4,331.8
152.6511438,-31.8512639,3,366.8,355.9,263.9,97.5,54.5,39.4,33.4,26.6,56.5,91.4,198.3,218.9
152.6515295,-29.3481138,4,289.7,249.9,141.9,101.8,60.5,36,44.4,33.6,40,157.4,194.4,266.8
152.6534579,-30.7092409,4,298.6,293.9,198.1,95.9,57.7,37,44.7,32.3,43.7,87.3,162,231.9
152.6577004,-29.5264211,4,279.3,268.2,149.9,103.8,58.7,31.8,45,36.2,41.3,164.4,183.6,276.9
152.661943,-31.6087659,4,328.8,280.7,173.2,84.7,47.6,37.1,35.7,29.6,56.7,95.3,166.2,202.4
152.6638714,-30.8190782,4,312.4,283.2,173.5,85.3,54.6,32.1,39,30.7,45.5,80.8,164.5,233
152.6638714,-31.7351502,3,341.1,280.4,192.2,81.8,43.3,34.6,33.3,25.8,53.3,86.2,167,189.2
152.6642571,-28.3761247,4,276.1,379.3,146.9,122.6,112.6,38.4,35.1,27,30.2,132.7,255.4,336.6
152.6742849,-28.7432952,4,245.3,295.8,147,129.6,84.6,36.7,40,22.6,38.5,139.1,209.7,290.5
152.6866269,-31.7842203,3,422.2,507,333.1,110.1,59.5,48.7,32.2,30.6,60.2,97.6,226.5,233.7
152.688941,-30.7888373,4,310.3,282.6,161.9,81.6,49.9,25.8,33.1,27,35.4,73,152.8,232.1
152.6893267,-28.8631177,4,264.2,282.9,140.1,126.8,78.1,37.6,42,24.8,39.9,142.9,209.6,292.2
152.6954977,-30.2807326,4,313.8,295.6,213.7,94.3,61.5,25.3,44.4,32.9,46.6,124.8,200.4,264.5
152.7062969,-29.2365647,4,322.1,284.1,171.6,144.7,75,48.2,51.5,36.7,48,169.6,220.6,284.2
152.7170961,-31.1628548,4,312.1,220.7,133.8,68.9,35,24.1,33.2,26.2,45.1,59.4,146,216.8
152.7194102,-30.0185495,4,288.1,250.7,172.5,107.4,64.6,24.7,41.6,34.4,44.5,137,185.2,273.4
152.7197959,-31.1933811,4,304.5,235.2,148.6,76.8,41.2,27.3,35.7,29.2,48.7,62.9,152.6,227.1
152.7259668,-28.4271919,4,349.5,433.3,204.1,169.6,131.6,43.8,44.8,29.4,33,142.3,279.6,368.1
152.7286667,-28.9461377,4,302.8,265.7,140.3,132.6,76.3,39.1,42.6,27,40,146.7,214.5,294.2
152.7394659,-31.5368724,4,412.4,474.6,277.3,121.7,61,44.9,33.1,32.4,59.3,99.3,200,240.2
152.7398515,-31.7245944,4,447.3,539.1,344.5,123.1,64.8,51.2,34.1,31.9,63.8,102.7,232.2,245.8
152.7448655,-29.783469,4,297.1,260.9,172.6,131.8,74.2,28.1,45.7,33,43.7,156.1,194.1,294.9
152.7452511,-30.1888687,4,372.4,358.1,308.7,149.4,86.5,47.3,62.9,38.4,54.5,141.1,220.1,296
152.7595215,-28.8987792,4,291,274.2,140.5,125.9,75.9,36.4,41.8,26,39.1,145.7,211,296.6
152.7602929,-30.4273726,4,310.2,292.4,215,93.2,66.2,24.9,35.8,30.8,36.2,98.5,188.6,272.8
152.7653068,-28.8987792,4,291,274.2,140.5,125.9,75.9,36.4,41.8,26,39.1,145.7,211,296.6
152.768778,-28.3786923,4,343.9,447.5,196.6,159.8,137.5,45.6,44,30.6,32.8,141.7,284.3,379.7
152.7710921,-29.0265899,4,309.9,248.4,143.3,125.3,71.5,39,40.8,27.5,39,145.6,209.8,279.5
152.7734062,-30.5015485,4,299,279.4,204.9,91.9,62.9,23.8,32.9,29.5,33.4,88.9,179.1,261.9
152.7776488,-30.2316624,4,354,348.7,288.9,129.7,82.6,37.1,50.8,34.1,46.7,129.5,209.5,300.2
152.7899907,-29.584906,4,331.1,350.3,225,183.6,89.1,43.3,55.2,36.7,42.2,166,203,301.4
152.8004042,-28.4192037,4,328.5,431,163.1,136.2,139.3,43.5,41.5,28,30.2,144,269.1,389.6
152.8007899,-30.461037,4,311.3,298.4,231,99.8,70.6,25.7,35,29.6,33.9,93.9,181.5,275.2
152.8023327,-31.6392921,4,335.3,353.6,274.2,120.1,62.7,45.7,37.8,26.3,55,98,187.7,226.3
152.8146746,-30.5725861,4,308.8,290.1,214.6,101.7,65.6,24.1,31,28.9,31.4,82.3,175.1,263.8
152.8212313,-28.742154,4,252.3,306.8,145.8,137.3,86.6,35.5,38.4,22.8,37.3,138.4,218.1,301.4
152.821617,-31.413341,4,398.6,466.5,249.5,129.6,59.5,34.9,29.6,29.6,49,86.3,180.5,230.5
152.8343446,-29.0728072,4,299.1,248.1,153.4,142.8,78.8,37.1,38.6,25.3,36.8,142.3,207.9,278.1
152.835116,-29.2014738,4,340.7,314.7,195.5,179.5,93.4,45,45.5,33.4,43.1,156.9,209.9,287.4
152.8439868,-29.5441092,4,331.2,373.5,229.3,195.5,98.6,45.9,53.5,36.2,39.1,160.8,201.8,304.8
152.8517005,-29.5549503,4,331.2,373.5,229.3,195.5,98.6,45.9,53.5,36.2,39.1,160.8,201.8,304.8
152.854786,-29.9766116,4,358.1,375.4,302.5,197.1,105.3,52.1,64.4,37.6,46.9,146.7,215.1,312.2
152.855943,-30.6336386,4,325.5,318.8,215.6,113.4,64.9,25.2,30.3,27.5,30.1,77.2,167,258.3
152.8586428,-30.3571908,4,340.5,344.7,281.4,117.9,84.3,31.9,41.6,31,37.6,109,192,300.5
152.8601856,-28.4306154,4,348.3,435,162.6,145.3,146.6,42.4,43.7,27.4,29.7,151.3,266.3,409.3
152.8671279,-30.3232411,4,363.1,359.2,288,121.2,87.1,32.1,41.8,33.3,40.3,118.7,206.6,318.6
152.8698277,-28.6636988,4,276.1,342.3,153.2,155.9,96.4,35.5,39.4,21.4,31,125,227.5,312.7
152.8717561,-28.4434535,4,348.3,435,162.6,145.3,146.6,42.4,43.7,27.4,29.7,151.3,266.3,409.3
152.8740703,-29.499889,4,342.9,401.7,240.3,212.1,104.7,51.3,57.6,37.3,40.5,167.2,210.2,316.7
152.8852551,-31.0940995,4,336.7,303,221.1,121.5,57.8,34.4,30.6,24.6,42.7,61.4,151,226.7
152.8887263,-28.3427455,4,378.5,518.8,183.9,163.9,190.8,50.2,47.5,33,34.6,155.8,301.2,458.5
152.8914261,-29.2465499,4,332.6,355.5,207.3,170.1,92.5,41.5,38.5,25.5,33.7,150.8,196.5,292
152.9076249,-28.5287558,4,381,446,207.2,213.2,139.3,46,49.7,27.7,33.2,144.6,262.6,384
152.9114818,-28.9438553,4,302.3,263.5,154.5,156.6,87.7,36.7,37.5,25,37.6,149.5,212.4,283.4
152.914953,-30.4382137,4,393.6,387.5,287.6,133.5,88.5,27.1,29.6,32.1,35.5,98,200.6,306.5
152.9164957,-30.8912571,4,381.9,331.1,193.2,132.6,67.1,30.8,34.5,25.1,34.7,69.6,160.8,262
152.9164957,-31.333174,4,373.3,464.5,341.5,153.1,74.7,51.1,37.4,31.1,53.1,97.9,188.3,250.2
152.9191955,-28.5783965,4,358.2,408.6,195.4,201.7,123.8,43.7,46.3,24.4,32.4,136.4,241.6,352.4
152.9199669,-30.5417746,4,364.8,368.9,261.9,128.2,77.5,25.8,27.8,29.5,33.6,86.6,183.2,274.9
152.9234381,-29.7623575,4,353,349.4,238.4,190,108.9,38.2,50.6,34.6,39.4,161.2,213.4,337
152.9292233,-30.3432115,4,381.3,408.6,356.1,163,114.2,44.8,47.8,33.8,37.5,114.2,204.9,348.5
152.9299947,-30.3834377,4,366.8,388.9,339,155.8,107.6,41.8,45,31.9,35.2,105.5,193.8,333.3
152.9311518,-28.3367544,4,409.9,587.1,200.9,200.4,219.2,54.7,51.5,35.7,36.8,165.4,319.4,502.1
152.9353943,-28.8280269,4,317.2,290.5,152.9,172.1,102.5,40.9,37.3,23.6,38.3,147,208.6,278.8
152.941951,-28.552435,4,337,421.2,174.8,182.6,141.5,40.7,48,28.5,29.7,144.6,254.7,397.3
152.9461935,-28.5073589,4,369.5,474,185.5,177.1,174.1,44.5,54.5,32.5,31.4,151.8,276.2,434.5
152.9519788,-28.5153471,4,369.5,474,185.5,177.1,174.1,44.5,54.5,32.5,31.4,151.8,276.2,434.5
152.9631637,-29.5443945,4,399.3,497.3,308.4,239.7,140.5,51.5,53.3,37,37.6,164.4,224.1,369.6
152.9716488,-29.9729028,4,385.4,425.4,269.5,183.1,113,34.8,40,33.6,34,137.2,212.8,362.4
152.9797482,-30.2199655,4,374.8,397.7,318.5,179.1,122.6,43,42.2,35.5,34.3,118,209.8,359.9
153.0148456,-29.7714868,4,380.4,449.4,322.4,249.2,147.8,55.1,60.5,37.5,39.3,159.8,222.8,361
153.0171597,-29.7843249,4,363.2,452.6,278.6,201.2,127.1,38.9,43.3,31.3,31.5,136.9,203,346
153.0306588,-29.0625367,4,328.5,394.8,223.4,191,115.8,45.7,37.1,23.2,38,136,221,291.6
153.0310444,-29.2685174,4,296.7,380.8,214.5,165.6,102.8,43.8,34.3,25.3,31.1,133.1,183.6,300.5
153.0314301,-30.3044118,4,406.1,476.1,336.4,189.5,112.2,38.6,31.6,30.6,30.3,99.7,188.8,339.5
153.0356727,-28.5638467,4,425.5,480.8,227.5,275,178.6,56.6,58.5,31.8,36,165.3,259.9,439.8
153.0368297,-28.9258819,4,543.8,568.3,384.3,349.9,214.9,83.9,65.5,40.4,49.2,201.1,275.7,375.1
153.0372154,-30.2462123,4,405.1,476.4,429.1,243.6,164.1,72,63.3,39.6,39.2,127.7,224.7,401.2
153.0403009,-28.8759559,4,547.6,555.7,370.2,325.2,204.3,80.6,61.7,38.2,50.6,204.8,262,366.9
153.0453148,-30.1629071,4,421.8,486,402.9,249.2,164,67.3,61.5,41.5,39.2,138.6,238.5,416.7
153.0630564,-29.8542214,4,413.1,501.3,338.7,246.7,156.5,51.7,54.3,36.9,35.6,148.9,230.1,393.2
153.0642134,-29.250544,4,296.7,380.8,214.5,165.6,102.8,43.8,34.3,25.3,31.1,133.1,183.6,300.5
153.0711558,-29.0605397,4,328.5,394.8,223.4,191,115.8,45.7,37.1,23.2,38,136,221,291.6
153.0753983,-28.3824011,4,394.4,563.3,196.3,216.5,222.8,49.2,55.1,36,37.1,172.4,294.4,502.3
153.0784838,-28.8542737,4,492.5,465.3,294.3,257,174.2,69.9,56.7,33.7,46.4,184,236,351.1
153.0939112,-29.3241493,4,310,425.7,251.3,196.1,119.5,49.4,35.9,27.4,30.4,131.2,185.2,321.5
153.0958397,-30.0858783,4,419.4,482.3,355.3,241.2,158.9,55.1,48.7,38.1,32.8,127.2,227.9,409.6
153.0973824,-29.081366,4,425.2,472.9,304.1,248.9,165.3,63.7,46.2,28.9,44.9,149.2,241.1,341.8
153.0993109,-29.7674927,4,435.9,575.5,309.5,247.9,158.3,47.6,42.9,32.7,31.1,142.8,223.5,408.1
153.102782,-29.2057532,4,341.1,430.2,259,202.9,122.6,51.6,37.4,25.1,33.2,134.1,195.9,317
153.1120385,-30.3155382,4,424.3,492.5,360.5,217.6,132.8,45.8,36.9,33.9,32,106.5,202.8,369.5
153.1155097,-29.5412563,4,398.1,606.8,341,274.9,188.9,57.5,48.1,35,32.8,151,225.2,412
153.1182095,-30.1900098,4,478.1,584.5,520.5,327.5,217.3,100,82.7,48.7,44.9,151.5,269.4,480.8
153.1193665,-30.2827297,4,424.3,492.5,360.5,217.6,132.8,45.8,36.9,33.9,32,106.5,202.8,369.5
153.1247661,-29.9135621,4,464.3,567.9,319.6,243.4,147.2,46,41.9,32.8,30.2,135.4,226.9,411.3
153.1290087,-28.6694046,4,490.3,483.1,241.1,317.5,182.9,70.8,71.7,37.2,41,180.7,263.6,472
153.1374938,-30.2590505,4,484.9,557.8,467.9,305.8,201.4,77.6,62.9,44.5,38.7,135.8,261.2,486.2
153.1382651,-29.5503857,4,389.8,607.2,351,286.8,195.4,60,47.5,35.8,32.6,147.4,228.6,427.7
153.1405792,-28.6996455,4,501.7,575.6,262.7,254.7,165,64.6,68.7,35.3,39.1,197,281.5,471.5
